OrderID,OrderDate,CustomerID,Region,ProductCategory,ProductName,Channel,UnitPrice,Quantity,Discount,ShippingCost,Revenue,Returned,UnitCost,ListPrice,GrossMarginPct,Supplier,Segment,AcquisitionChannel,SignupYear,LoyaltyTier,ReturnReason,RefundAmount,RestockedFlag,COGS,GrossProfit,NetContribution
ORD50778,2025-05-28,C1016,South,Footwear,Canvas Sneakers,Online,56.02,1,0,4.40,56.02,false,93.6,111.96,0.164,Northwind,Returning,Referral,2025,Silver,,0,,93.60,-37.58,-37.58
ORD50766,2025-03-14,C1007,West,Beauty,Lip Balm,In-Store,42.38,1,0.15,0.00,36.02,false,16.19,35.98,0.55,Globex,Returning,Organic,2024,Bronze,,0,,16.19,19.83,19.83
ORD50041,2025-06-14,C1075,South,Beauty,Perfume,Online,39.75,2,0.2,6.27,63.60,false,15.84,35.21,0.55,Acme,New,Paid Social,2023,Bronze,,0,,31.68,31.92,31.92
ORD50855,2025-05-10,C1112,Midwest,Accessories,Tote Bag,In-Store,64.41,2,0.2,0.00,103.06,false,25.12,50.23,0.5,Globex,New,Referral,2023,Bronze,,0,,50.24,52.82,52.82
ORD50581,2025-03-16,C1042,South,Accessories,Leather Belt,Online,69.47,1,0,7.64,69.47,false,26.41,52.82,0.5,Umbra,Returning,Organic,2025,Silver,,0,,26.41,43.06,43.06
ORD50657,2025-04-24,C1061,South,Home,Wall Art,Online,16.01,2,0,4.10,32.02,false,28.69,49.47,0.42,Globex,Returning,Email,2024,Bronze,,0,,57.38,-25.36,-25.36
ORD50451,2025-06-04,C1089,West,Apparel,Classic Tee,Mobile App,38.62,2,0,5.17,77.24,false,40.01,70.32,0.431,Acme,Returning,Email,2023,Bronze,,0,,80.02,-2.78,-2.78
ORD50340,2025-12-18,C1118,South,Accessories,Sunglasses,Online,60.66,3,0.1,9.97,163.78,false,26.16,52.33,0.5,Northwind,Returning,Email,2023,Silver,,0,,78.48,85.30,85.30
ORD50288,2025-03-08,C1088,West,Beauty,Lip Balm,In-Store,13.86,2,0.05,0.00,26.33,false,16.19,35.98,0.55,Globex,New,Paid Social,2025,Silver,,0,,32.38,-6.05,-6.05
ORD50455,2025-04-29,C1023,West,Home,Throw Pillow,In-Store,62.08,3,0,0.00,186.24,false,26.26,45.27,0.42,Acme,VIP,Organic,2024,Gold,,0,,78.78,107.46,107.46
ORD50286,2025-07-29,C1166,Midwest,Home,Wall Art,Online,69.55,1,0.2,7.35,55.64,false,28.69,49.47,0.42,Globex,Returning,Organic,2024,Silver,,0,,28.69,26.95,26.95
ORD50172,2025-04-05,C1098,Midwest,Home,Table Lamp,Online,28.71,2,0.3,8.90,40.19,false,26.19,45.15,0.42,Acme,New,Paid Social,2024,Silver,,0,,52.38,-12.19,-12.19
ORD50055,2025-09-26,C1062,West,Apparel,Chino Pants,In-Store,93.89,1,0.15,0.00,79.81,false,45.05,79.17,0.431,Meridian,Returning,Organic,2023,Gold,,0,,45.05,34.76,34.76
ORD50226,2025-01-18,C1158,West,Footwear,Loafers,Online,99.64,3,0.05,5.69,283.97,false,84.63,101.23,0.164,Meridian,Returning,Paid Social,2023,Silver,,0,,253.89,30.08,30.08
ORD50693,2025-10-18,C1156,West,Footwear,Canvas Sneakers,In-Store,41.31,1,0,0.00,41.31,false,93.6,111.96,0.164,Northwind,New,Paid Social,2024,Bronze,,0,,93.60,-52.29,-52.29
ORD50551,2025-12-03,C1096,East,Accessories,Baseball Cap,In-Store,31.08,2,0.05,0.00,59.05,false,26.45,52.9,0.5,Meridian,New,Paid Social,2024,Bronze,,0,,52.90,6.15,6.15
ORD50567,2025-08-16,C1159,Midwest,Home,Wall Art,Online,31.62,2,0.2,8.36,50.59,false,28.69,49.47,0.42,Globex,Returning,Organic,2025,Silver,,0,,57.38,-6.79,-6.79
ORD50464,2025-08-02,C1158,West,Footwear,,Online,130.60,2,0,0.00,261.20,false,,,,,Returning,Paid Social,2023,Silver,,0,,,,
ORD50003,2025-06-24,C1025,West,Beauty,Lip Balm,Online,49.48,2,0,4.54,79.17,false,16.19,35.98,0.55,Globex,New,Organic,2025,Bronze,,0,,32.38,46.79,46.79
ORD50611,2025-06-24,C1105,East,Accessories,Tote Bag,Online,46.72,3,0.1,4.82,126.14,false,25.12,50.23,0.5,Globex,Returning,Organic,2023,Gold,,0,,75.36,50.78,50.78
ORD50137,2025-05-19,C1022,East,Apparel,Wool Sweater,Online,88.30,2,0,4.94,176.60,false,35.65,62.66,0.431,Acme,VIP,Email,2023,Gold,,0,,71.30,105.30,105.30
ORD50059,2025-01-19,C1107,East,Apparel,Summer Dress,In-Store,49.10,2,0.1,0.00,88.38,false,40.56,71.29,0.431,Globex,New,Paid Social,2024,Silver,,0,,81.12,7.26,7.26
ORD50422,2025-12-22,C1039,East,Home,Ceramic Mug,Online,66.11,3,0.15,4.27,168.58,false,27.46,47.34,0.42,Meridian,Returning,Organic,2024,Silver,,0,,82.38,86.20,86.20
ORD50018,2025-02-16,C1165,South,Accessories,Baseball Cap,Online,74.99,2,0.2,4.48,119.98,false,26.45,52.9,0.5,Meridian,New,Paid Social,2023,Silver,,0,,52.90,67.08,67.08
ORD50063,2025-08-24,C1068,East,Accessories,Leather Belt,In-Store,69.84,2,0.1,0.00,125.71,false,26.41,52.82,0.5,Umbra,New,Email,2025,Bronze,,0,,52.82,72.89,72.89
ORD50775,2025-09-13,C1064,South,Home,Table Lamp,Mobile App,42.16,4,0.3,8.61,118.05,false,26.19,45.15,0.42,Acme,Returning,Email,2024,Silver,,0,,104.76,13.29,13.29
ORD50711,2025-01-14,C1133,East,Footwear,Sandals,Online,61.63,2,0.2,5.42,98.61,false,103.25,123.51,0.164,Acme,New,Paid Social,2024,Bronze,,0,,206.50,-107.89,-107.89
ORD50154,2025-03-13,C1000,Midwest,Apparel,Chino Pants,Online,41.67,1,0.3,9.26,29.17,false,45.05,79.17,0.431,Meridian,Returning,Paid Social,2025,Gold,,0,,45.05,-15.88,-15.88
ORD50014,2025-08-25,C1023,West,Apparel,Classic Tee,In-Store,71.10,4,0.1,0.00,255.96,false,40.01,70.32,0.431,Acme,VIP,Organic,2024,Gold,,0,,160.04,95.92,95.92
ORD50539,2025-06-13,C1055,Midwest,Apparel,Summer Dress,Online,87.71,1,0,4.16,87.71,false,40.56,71.29,0.431,Globex,Returning,Referral,2024,Bronze,,0,,40.56,47.15,47.15
ORD50818,2025-09-01,C1166,Midwest,Home,Ceramic Mug,In-Store,31.06,3,0.15,0.00,79.20,false,27.46,47.34,0.42,Meridian,Returning,Organic,2024,Silver,,0,,82.38,-3.18,-3.18
ORD50484,2025-12-23,C1134,East,Apparel,Denim Jacket,In-Store,45.75,2,0.1,0.00,82.35,false,45.49,79.95,0.431,Meridian,Returning,Organic,2025,Bronze,,0,,90.98,-8.63,-8.63
ORD50057,2025-02-14,C1178,East,Apparel,Summer Dress,Online,185.07,2,0.2,8.06,296.11,false,40.56,71.29,0.431,Globex,VIP,Referral,2024,Gold,,0,,81.12,214.99,214.99
ORD50184,2025-01-27,C1060,Midwest,Accessories,Wool Scarf,Online,87.16,2,0,3.50,174.32,false,29.0,57.99,0.5,Northwind,Returning,Referral,2024,Silver,,0,,58.00,116.32,116.32
ORD50631,2025-09-13,C1130,East,Accessories,Sunglasses,Online,87.00,1,0.05,7.66,82.65,false,26.16,52.33,0.5,Northwind,New,Paid Social,2025,Gold,,0,,26.16,56.49,56.49
ORD50474,2025-02-06,C1124,Midwest,Footwear,Running Shoes,In-Store,75.00,1,0.05,0.00,71.25,false,94.62,113.18,0.164,Meridian,New,Organic,2025,Bronze,,0,,94.62,-23.37,-23.37
ORD50803,2025-07-05,C1139,Midwest,Apparel,Classic Tee,Online,40.02,2,0.1,6.73,72.04,false,40.01,70.32,0.431,Acme,New,Paid Social,2025,Bronze,,0,,80.02,-7.98,-7.98
ORD50568,2025-05-05,C1158,West,Apparel,Denim Jacket,Online,45.59,3,0,11.50,129.93,false,45.49,79.95,0.431,Meridian,Returning,Paid Social,2023,Silver,,0,,136.47,-6.54,-6.54
ORD50223,2025-06-24,C1161,Midwest,Footwear,Running Shoes,Mobile App,211.78,5,0,10.05,1058.90,false,94.62,113.18,0.164,Meridian,VIP,Referral,2025,Gold,,0,,473.10,585.80,585.80
ORD50577,2025-05-31,C1054,Midwest,Beauty,Perfume,Online,22.32,2,0,8.88,44.64,false,15.84,35.21,0.55,Acme,Returning,Referral,2025,Bronze,,0,,31.68,12.96,12.96
ORD50185,2025-06-14,C1116,Midwest,Home,Table Lamp,In-Store,61.88,3,0,0.00,185.64,false,26.19,45.15,0.42,Acme,Returning,Paid Social,2025,Bronze,,0,,78.57,107.07,107.07
ORD50379,2025-07-10,C1079,South,Footwear,Loafers,Mobile App,137.81,2,0,4.14,275.62,false,84.63,101.23,0.164,Meridian,Returning,Paid Social,2025,Silver,,0,,169.26,106.36,106.36
ORD50897,2025-12-12,C1162,Midwest,Accessories,Sunglasses,Online,19.10,1,0,5.38,13.37,false,26.16,52.33,0.5,Northwind,New,Paid Social,2025,Bronze,,0,,26.16,-12.79,-12.79
ORD50685,2025-10-14,C1076,Midwest,Beauty,Face Serum,In-Store,41.98,3,0,0.00,125.94,false,17.07,37.93,0.55,Northwind,New,Paid Social,2023,Silver,,0,,51.21,74.73,74.73
ORD50597,2025-07-24,C1057,South,Beauty,Lip Balm,Mobile App,55.92,2,0.05,9.10,106.25,false,16.19,35.98,0.55,Globex,Returning,Referral,2025,Bronze,,0,,32.38,73.87,73.87
ORD50068,2025-06-24,C1093,South,Accessories,Wool Scarf,In-Store,18.39,1,0.3,0.00,12.87,false,29.0,57.99,0.5,Northwind,New,Paid Social,2025,Bronze,,0,,29.00,-16.13,-16.13
ORD50030,2025-09-14,C1158,West,Home,Table Lamp,Mobile App,73.43,2,0.15,4.47,124.83,false,26.19,45.15,0.42,Acme,Returning,Paid Social,2023,Silver,,0,,52.38,72.45,72.45
ORD50048,2025-01-01,C1074,West,Apparel,Summer Dress,Online,73.28,1,0,10.65,69.62,false,40.56,71.29,0.431,Globex,New,Paid Social,2023,Bronze,,0,,40.56,29.06,29.06
ORD50591,2025-10-31,C1052,Midwest,Footwear,Running Shoes,Online,88.11,3,0.4,9.36,158.60,false,94.62,113.18,0.164,Meridian,Returning,Email,2025,Bronze,,0,,283.86,-125.26,-125.26
ORD50526,2025-12-25,C1135,East,Apparel,Chino Pants,Online,79.71,2,0,10.71,127.54,false,45.05,79.17,0.431,Meridian,New,Paid Social,2024,Bronze,,0,,90.10,37.44,37.44
ORD50436,2025-08-27,C1067,East,Home,Wall Art,Online,28.07,1,0,6.82,28.07,false,28.69,49.47,0.42,Globex,New,Referral,2024,Silver,,0,,28.69,-0.62,-0.62
ORD50787,2025-06-25,C1078,West,Home,Throw Pillow,Mobile App,41.63,1,0,9.11,41.63,false,26.26,45.27,0.42,Acme,Returning,Organic,2025,Bronze,,0,,26.26,15.37,15.37
ORD50473,2025-07-05,C1030,South,Footwear,Sandals,Online,114.06,3,0.05,3.77,325.07,false,103.25,123.51,0.164,Acme,Returning,Referral,2023,Bronze,,0,,309.75,15.32,15.32
ORD50266,2025-02-08,C1144,Midwest,Apparel,Summer Dress,Online,82.82,3,0,11.01,248.46,false,40.56,71.29,0.431,Globex,Returning,Organic,2024,Bronze,,0,,121.68,126.78,126.78
ORD50338,2025-07-04,C1048,South,Accessories,Tote Bag,Mobile App,33.34,3,0.05,5.05,95.02,false,25.12,50.23,0.5,Globex,Returning,Paid Social,2024,Bronze,,0,,75.36,19.66,19.66
ORD50790,2025-06-25,C1022,East,Home,Table Lamp,Mobile App,43.94,4,0,7.70,175.76,false,26.19,45.15,0.42,Acme,VIP,Email,2023,Gold,,0,,104.76,71.00,71.00
ORD50303,2025-02-03,C1114,Midwest,Footwear,Leather Boots,In-Store,136.86,1,0.1,0.00,123.17,false,94.79,113.39,0.164,Meridian,New,Email,2024,Silver,,0,,94.79,28.38,28.38
ORD50478,2025-04-18,C1100,West,Home,Cotton Throw,In-Store,119.58,5,0.05,0.00,568.00,false,27.21,46.91,0.42,Acme,VIP,Paid Social,2025,Gold,,0,,136.05,431.95,431.95
ORD50795,2025-02-21,C1002,East,Accessories,Sunglasses,Online,62.19,5,0,0.00,310.95,true,26.16,52.33,0.5,Northwind,VIP,Referral,2023,Bronze,Damaged in transit,273.21,N,130.80,180.15,-93.06
ORD50429,2025-04-29,C1148,South,Accessories,Leather Belt,In-Store,63.98,2,0.05,0.00,121.56,false,26.41,52.82,0.5,Umbra,Returning,Paid Social,2024,Silver,,0,,52.82,68.74,68.74
ORD50253,2025-02-11,C1008,South,Home,Throw Pillow,In-Store,15.05,2,0,0.00,30.10,false,26.26,45.27,0.42,Acme,New,Email,2025,Bronze,,0,,52.52,-22.42,-22.42
ORD50911,2025-10-11,C1162,Midwest,Beauty,Bath Set,In-Store,17.99,2,0.05,0.00,34.18,false,19.67,43.71,0.55,Umbra,New,Paid Social,2025,Bronze,,0,,39.34,-5.16,-5.16
ORD50793,2025-01-08,C1068,East,Footwear,Running Shoes,Online,99.35,1,0,9.89,99.35,false,94.62,113.18,0.164,Meridian,New,Email,2025,Bronze,,0,,94.62,4.73,4.73
ORD50330,2025-02-18,C1037,West,Beauty,Bath Set,In-Store,55.61,1,0,0.00,55.61,false,19.67,43.71,0.55,Umbra,Returning,Organic,2024,Silver,,0,,19.67,35.94,35.94
ORD50238,2025-11-29,C1178,East,Beauty,Bath Set,Online,44.21,4,0.25,10.89,132.63,false,19.67,43.71,0.55,Umbra,VIP,Referral,2024,Gold,,0,,78.68,53.95,53.95
ORD50739,2025-06-17,C1015,West,Beauty,Face Serum,Mobile App,37.76,2,0,9.62,75.52,false,17.07,37.93,0.55,Northwind,New,Email,2025,Silver,,0,,34.14,41.38,41.38
ORD50087,2025-04-13,C1051,East,Home,Cotton Throw,In-Store,25.77,2,0.15,0.00,43.81,false,27.21,46.91,0.42,Acme,New,Email,2024,Silver,,0,,54.42,-10.61,-10.61
ORD50108,2025-10-10,C1116,Midwest,Apparel,Summer Dress,In-Store,69.65,3,0.3,0.00,146.27,false,40.56,71.29,0.431,Globex,Returning,Paid Social,2025,Bronze,,0,,121.68,24.59,24.59
ORD50134,2025-10-26,C1039,East,Accessories,Baseball Cap,Online,88.29,3,0,4.04,264.87,false,26.45,52.9,0.5,Meridian,Returning,Organic,2024,Silver,,0,,79.35,185.52,185.52
ORD50614,2025-05-20,C1133,East,Home,Throw Pillow,Mobile App,77.12,1,0,4.45,73.26,true,26.26,45.27,0.42,Acme,New,Paid Social,2024,Bronze,Changed mind,70.49,Y,26.26,47.00,-23.49
ORD50214,2025-12-27,C1174,East,Footwear,Loafers,Online,160.33,2,0.15,8.01,272.56,false,84.63,101.23,0.164,Meridian,New,Organic,2024,Bronze,,0,,169.26,103.30,103.30
ORD50560,2025-10-28,C1028,West,Beauty,Hand Cream,Online,25.12,2,0.05,9.08,47.73,false,17.77,39.49,0.55,Northwind,New,Paid Social,2025,Bronze,,0,,35.54,12.19,12.19
ORD50562,2025-09-24,C1093,South,Home,Table Lamp,In-Store,13.58,2,0.2,0.00,21.73,false,26.19,45.15,0.42,Acme,New,Paid Social,2025,Bronze,,0,,52.38,-30.65,-30.65
ORD50743,2025-11-05,C1011,West,Home,Table Lamp,Online,70.57,5,0.2,5.07,282.28,false,26.19,45.15,0.42,Acme,VIP,Email,2023,Gold,,0,,130.95,151.33,151.33
ORD50707,2025-07-27,C1166,Midwest,Apparel,Wool Sweater,Online,68.32,2,0,10.95,136.64,false,35.65,62.66,0.431,Acme,Returning,Organic,2024,Silver,,0,,71.30,65.34,65.34
ORD50786,2025-12-08,C1045,Midwest,Home,Wall Art,Online,44.44,3,0.2,7.84,106.66,false,28.69,49.47,0.42,Globex,Returning,Organic,2024,Silver,,0,,86.07,20.59,20.59
ORD50765,2025-03-09,C1067,East,Accessories,Baseball Cap,In-Store,39.52,2,0.2,0.00,63.23,false,26.45,52.9,0.5,Meridian,New,Referral,2024,Silver,,0,,52.90,10.33,10.33
ORD50462,2025-04-07,C1032,West,Accessories,Wool Scarf,Online,77.11,1,0.3,10.30,53.98,false,29.0,57.99,0.5,Northwind,New,Paid Social,2024,Silver,,0,,29.00,24.98,24.98
ORD50658,2025-04-21,C1154,West,Home,Throw Pillow,Online,29.85,1,0.1,10.27,26.87,false,26.26,45.27,0.42,Acme,New,Paid Social,2024,Gold,,0,,26.26,0.61,0.61
ORD50158,2025-03-05,C1035,South,Footwear,Canvas Sneakers,In-Store,160.65,1,0.15,0.00,136.55,false,93.6,111.96,0.164,Northwind,New,Paid Social,2024,Silver,,0,,93.60,42.95,42.95
ORD50249,2025-02-02,C1084,Midwest,Footwear,Canvas Sneakers,In-Store,151.37,2,0.4,0.00,181.64,true,93.6,111.96,0.164,Northwind,New,Referral,2024,Silver,,0,,187.20,-5.56,-5.56
ORD50545,2025-07-26,C1062,West,Accessories,Leather Belt,In-Store,55.73,3,0,0.00,167.19,false,26.41,52.82,0.5,Umbra,Returning,Organic,2023,Gold,,0,,79.23,87.96,87.96
ORD50467,2025-01-27,C1078,West,Apparel,Classic Tee,In-Store,55.70,1,0.15,0.00,47.34,false,40.01,70.32,0.431,Acme,Returning,Organic,2025,Bronze,,0,,40.01,7.33,7.33
ORD50155,2025-10-24,C1179,South,Apparel,Summer Dress,Online,51.24,3,0.05,5.65,146.03,false,40.56,71.29,0.431,Globex,Returning,Paid Social,2023,Bronze,,0,,121.68,24.35,24.35
ORD50097,2025-07-08,C1053,South,Footwear,Canvas Sneakers,Online,47.20,3,0.15,10.48,120.36,false,93.6,111.96,0.164,Northwind,Returning,Organic,2023,Bronze,,0,,280.80,-160.44,-160.44
ORD50689,2025-10-14,C1086,West,Beauty,Face Serum,In-Store,14.67,2,0.05,0.00,27.87,false,17.07,37.93,0.55,Northwind,Returning,Organic,2024,Bronze,,0,,34.14,-6.27,-6.27
ORD50842,2025-10-19,C1048,South,Apparel,Summer Dress,Online,78.98,3,0,9.27,236.94,false,40.56,71.29,0.431,Globex,Returning,Paid Social,2024,Bronze,,0,,121.68,115.26,115.26
ORD50677,2025-10-15,C1146,Midwest,Accessories,Baseball Cap,Online,66.80,2,0,8.82,133.60,false,26.45,52.9,0.5,Meridian,New,Email,2023,Bronze,,0,,52.90,80.70,80.70
ORD50141,2025-11-24,C1129,West,Home,,Mobile App,41.12,2,0.1,9.21,74.02,false,,,,,Returning,Organic,2024,Bronze,,0,,,,
ORD50622,2025-11-06,C1053,South,Apparel,Chino Pants,In-Store,96.13,4,0.15,0.00,326.84,false,45.05,79.17,0.431,Meridian,Returning,Organic,2023,Bronze,,0,,180.20,146.64,146.64
ORD50343,2025-01-20,C1172,East,Home,Ceramic Mug,Online,57.97,2,0.1,11.47,104.35,false,27.46,47.34,0.42,Meridian,New,Paid Social,2024,Bronze,,0,,54.92,49.43,49.43
ORD50143,2025-10-24,C1095,East,Home,Ceramic Mug,In-Store,20.92,2,0,0.00,35.56,false,27.46,47.34,0.42,Meridian,Returning,Email,2023,Gold,,0,,54.92,-19.36,-19.36
ORD50354,2025-11-12,C1103,West,Apparel,Denim Jacket,In-Store,42.21,3,0.15,0.00,107.64,false,45.49,79.95,0.431,Meridian,VIP,Organic,2024,Gold,,0,,136.47,-28.83,-28.83
ORD50669,2025-12-30,C1121,West,Beauty,Perfume,Online,58.49,4,0.3,11.03,163.77,false,15.84,35.21,0.55,Acme,Returning,Email,2023,Bronze,,0,,63.36,100.41,100.41
ORD50690,2025-07-13,C1004,South,Home,Ceramic Mug,In-Store,69.17,2,0,0.00,138.34,false,27.46,47.34,0.42,Meridian,New,Email,2024,Bronze,,0,,54.92,83.42,83.42
ORD50186,2025-01-12,C1174,East,Home,Throw Pillow,Online,34.18,1,0.15,11.20,29.05,false,26.26,45.27,0.42,Acme,New,Organic,2024,Bronze,,0,,26.26,2.79,2.79
ORD50005,2025-06-15,C1092,West,Home,Cotton Throw,Mobile App,19.52,2,0,4.40,39.04,false,27.21,46.91,0.42,Acme,Returning,Referral,2025,Bronze,,0,,54.42,-15.38,-15.38
ORD50852,2025-09-09,C1115,Midwest,Apparel,Denim Jacket,In-Store,132.78,3,0,0.00,378.42,false,45.49,79.95,0.431,Meridian,VIP,Referral,2023,Gold,,0,,136.47,241.95,241.95
ORD50001,2025-03-18,C1120,South,Footwear,Sandals,Online,146.75,3,0.05,4.84,418.24,false,103.25,123.51,0.164,Acme,Returning,Email,2023,Bronze,,0,,309.75,108.49,108.49
ORD50604,2025-09-04,C1037,West,Footwear,Canvas Sneakers,In-Store,64.10,3,0,0.00,192.30,true,93.6,111.96,0.164,Northwind,Returning,Organic,2024,Silver,Changed mind,176.61,N,280.80,-88.50,-265.11
ORD50359,2025-03-28,C1020,South,Accessories,Sunglasses,Online,27.32,1,0.3,6.52,19.12,false,26.16,52.33,0.5,Northwind,Returning,Email,2024,Bronze,,0,,26.16,-7.04,-7.04
ORD50853,2025-04-09,C1055,Midwest,Apparel,Summer Dress,In-Store,108.97,1,0.05,0.00,103.52,false,40.56,71.29,0.431,Globex,Returning,Referral,2024,Bronze,,0,,40.56,62.96,62.96
ORD50738,2025-05-24,C1130,East,Apparel,Chino Pants,Online,96.24,2,0.15,6.81,163.61,false,45.05,79.17,0.431,Meridian,New,Paid Social,2025,Gold,,0,,90.10,73.51,73.51
ORD50652,2025-01-26,C1053,South,Accessories,Tote Bag,In-Store,47.00,2,0.1,0.00,84.60,true,25.12,50.23,0.5,Globex,Returning,Organic,2023,Bronze,,0,,50.24,34.36,34.36
ORD50802,2025-03-30,C1152,South,Footwear,Sandals,In-Store,140.01,1,0.1,0.00,126.01,false,103.25,123.51,0.164,Acme,New,Paid Social,2025,Silver,,0,,103.25,22.76,22.76
ORD50366,2025-03-11,C1006,East,Footwear,Running Shoes,In-Store,89.38,2,0.05,0.00,169.82,false,94.62,113.18,0.164,Meridian,Returning,Organic,2023,Bronze,,0,,189.24,-19.42,-19.42
ORD50498,2025-01-25,C1046,West,Apparel,Classic Tee,Online,73.57,2,0,5.49,147.14,false,40.01,70.32,0.431,Acme,New,Organic,2024,Bronze,,0,,80.02,67.12,67.12
ORD50166,2025-11-10,C1071,Midwest,Home,Cotton Throw,In-Store,28.78,2,0.2,0.00,46.05,false,27.21,46.91,0.42,Acme,New,Paid Social,2023,Bronze,,0,,54.42,-8.37,-8.37
ORD50411,2025-04-12,C1063,East,Footwear,Leather Boots,Online,160.28,1,0,0.00,160.28,false,94.79,113.39,0.164,Meridian,Returning,Email,2024,Bronze,,0,,94.79,65.49,65.49
ORD50639,2025-12-31,C1015,West,Footwear,Running Shoes,Mobile App,91.26,1,0.2,9.84,73.01,false,94.62,113.18,0.164,Meridian,New,Email,2025,Silver,,0,,94.62,-21.61,-21.61
ORD50307,2025-06-02,C1007,West,Apparel,Wool Sweater,In-Store,51.84,2,0.05,0.00,98.50,false,35.65,62.66,0.431,Acme,Returning,Organic,2024,Bronze,,0,,71.30,27.20,27.20
ORD50504,2025-03-21,C1084,Midwest,Beauty,Hand Cream,Online,26.68,2,0.15,5.21,45.36,false,17.77,39.49,0.55,Northwind,New,Referral,2024,Silver,,0,,35.54,9.82,9.82
ORD50151,2025-01-30,C1081,Midwest,Accessories,Wool Scarf,Online,77.75,2,0,11.96,132.17,false,29.0,57.99,0.5,Northwind,New,Email,2023,Gold,,0,,58.00,74.17,74.17
ORD50209,2025-10-07,C1145,South,Footwear,Loafers,Online,123.09,3,0.05,4.35,350.81,false,84.63,101.23,0.164,Meridian,New,Paid Social,2023,Bronze,,0,,253.89,96.92,96.92
ORD50583,2025-10-15,C1078,West,Footwear,Sandals,Online,43.57,2,0.2,7.96,69.71,true,103.25,123.51,0.164,Acme,Returning,Organic,2025,Bronze,Defective,67.76,N,206.50,-136.79,-204.55
ORD50311,2025-10-04,C1044,West,Apparel,Denim Jacket,Online,47.09,2,0.15,6.73,80.05,false,45.49,79.95,0.431,Meridian,Returning,Organic,2025,Bronze,,0,,90.98,-10.93,-10.93
ORD50416,2025-03-09,C1123,East,Accessories,Leather Belt,In-Store,21.92,2,0.05,0.00,41.65,false,26.41,52.82,0.5,Umbra,New,Paid Social,2024,Silver,,0,,52.82,-11.17,-11.17
ORD50258,2025-03-14,C1167,West,Apparel,Chino Pants,In-Store,90.73,3,0.2,0.00,217.75,false,45.05,79.17,0.431,Meridian,Returning,Email,2023,Bronze,,0,,135.15,82.60,82.60
ORD50887,2025-01-15,C1001,Midwest,Home,Throw Pillow,Mobile App,52.67,2,0.05,6.79,100.07,false,26.26,45.27,0.42,Acme,Returning,Email,2024,Bronze,,0,,52.52,47.55,47.55
ORD50777,2025-09-04,C1045,Midwest,Home,Table Lamp,Mobile App,66.63,2,0.05,5.77,126.60,false,26.19,45.15,0.42,Acme,Returning,Organic,2024,Silver,,0,,52.38,74.22,74.22
